mistake_id	text_id	sentence_id	mistake_type	error_span	correction	span_start	span_end
12	1388	9	Adj_as_collective	eldery	the elderly	729	735
13	1388	9	Spelling	eldery	elderly	729	735
16	1388	9	Absence_comp_sent	is its amout	is that its rate	747	759
28	1388	9	lex_item_choice	amout	rate	754	759
17	1388	9	Spelling	amout	amount	754	759
29	1388	9	Tense_choice	have been plateaned	plateaues	760	779
18	1388	9	Agreement_errors	have been plateaned	 plateaues	760	779
14	1388	9	Spelling	plateaned	plateaued	770	779
1	1389	2	Articles	formation	the formation	138	147
42	1389	16	Absence_explanation	right	right of choice	1386	1391
43	1389	17	Negation	every male or female student must not	no male or female student should	1427	1464
44	1389	17	Modals	must not	should	1456	1464
12	1389	18	Articles	an essential need	need	1515	1532
17	1389	18	Redundant_comp	essential		1518	1527
18	1389	18	Punctuation	to change student's mind	to change student's mind,	1581	1605
46	1389	18	Articles	student's mind	a student's mind	1591	1605
48	1389	20	Articles	the sex discrimination	gender discrimination	1806	1828
47	1389	20	lex_item_choice	sex	gender	1810	1813
50	1389	20	Confusion_of_structures	the interest discrimination	discrimination of students' interests	1834	1861
49	1389	20	Articles	the interest discrimination	discrimination of students' interests	1834	1861
23	1389	6	Redundant_comp	equal		460	465
51	1389	6	suggestion	equal		460	465
28	1389	6	Category_confusion	studying positions	approaches to studying	466	484
24	1389	6	lex_item_choice	positions	approaches	475	484
8	1389	10	Punctuation	both: men and women,	both men and women	790	810
53	1389	10	suggestion	both:		790	795
14	1389	2	Category_confusion	dividing	division	84	92
21	1389	11	Word_order	will might have not	might not have	877	896
20	1389	11	Modals	will might have not	might not have	877	896
1	1390	1	lex_item_choice	indicates	illustrates	10	19
4	1390	1	Articles	USA	the USA	113	116
24	1390	2	Word_choice	researched population	the population in the research	159	180
23	1390	2	Articles	researched population	the population in the research	159	180
6	1390	3	Punctuation	If we look to the graph	If we look at the graph,	232	255
5	1390	3	Verb_pattern	look to	look at	238	245
2	1390	1	Word_choice	65 years old population and over	the population aged 65 years old and over	38	70
26	1390	4	lex_item_choice	data	percentage number	403	407
13	1390	5	Word_order	it is seen the growth of elder people's percentage	the growth of the percentage of elderly people is seen	584	634
17	1390	5	Category_confusion	elder	elderly	609	614
3	1390	1	Linking_device	like	, namely, 	90	94
15	1390	9	Tense_choice	is rising	is expected to rise	903	912
19	1391	13	Redundant_comp	the		1008	1011
11	1391	13	Articles	the the sphere	a sphere	1008	1022
14	1391	15	Word_order	better it's understanding	its better understanding	1261	1286
32	1391	15	Spelling	it 's	its	1268	1272
22	1391	15	Redundant_comp	it		1287	1289
15	1391	15	Word_order	it should be done the social research	social research should be carried out	1287	1324
1	1391	2	Spelling	acception	acceptance	129	138
47	1391	2	Formational_affixes	acception	acceptance	129	138
6	1391	2	lex_item_choice	acception	acceptance rate	129	138
38	1391	15	lex_item_choice	done	carried out	1300	1304
9	1391	6	Articles	male or female	a male or female student	407	421
29	1391	6	Absence_comp_sent	male or female	a male or female student	407	421
25	1391	7	Absence_comp_sent	an unequality between	an inequality in the number of	445	466
7	1391	7	Formational_affixes	unequality	inequality	448	458
2	1391	7	Spelling	unequality	inequality	448	458
3	1391	1	Spelling	subjectos	the subjects	68	77
16	1391	9	Voice	are exceeded	exceed	685	697
34	1392	13	lex_item_choice	can be	will become	1022	1028
24	1392	13	Tense_choice	can be	will become	1022	1028
4	1392	3	Word_order	probably will be	will probably be	225	241
2	1392	1	Spelling	hom	how	23	26
25	1392	1	suggestion	a period	the period	65	73
35	1392	8	suggestion	was	is going to be	665	668
15	1392	11	Word_order	fell on 1% then	then fell by 1%	817	832
13	1392	11	Prepositions	on	by	822	824
17	1393	9	Absence_comp_sent	will fair	will be fair	1024	1033
26	1393	2	Tense_choice	could	can	103	108
18	1393	9	Tense_choice	are	will be	1048	1051
39	1393	9	lex_item_choice	with	what	1066	1070
31	1393	9	Word_choice	with gender a person is	related to the gender of any person	1066	1089
40	1393	9	lex_item_choice	is	has	1087	1089
44	1393	10	Word_choice	good-motiveted	good-motivated	1220	1234
21	1393	10	lex_part_choice	good-motiveted	well-motivated	1220	1234
20	1393	10	Spelling	good-motiveted	good-motivated	1220	1234
5	1393	2	Agreement_errors	are	is	128	131
22	1393	10	Pronouns	which	what	1302	1307
3	1393	2	Spelling	jreat	great	134	139
25	1393	11	lex_item_choice	big numbers	a great number	1349	1360
23	1393	11	Word_order	could be employed male and female persons at the equal level	male and female applicants can be employed without any discrimination	1385	1445
34	1393	11	lex_item_choice	persons	applicants	1419	1426
2	1393	1	Articles	a gender discrepancy	gender discrepancy	53	73
11	1393	5	Compound_word	100 kilo	100-kilo	595	603
12	1393	6	Word_choice	is more connectable	has more to do	677	696
1	1393	6	Spelling	connectable	connected	685	696
43	1393	6	Formational_affixes	connectable	connected	685	696
22	1394	12	Linking_device	,	 and	1064	1065
21	1394	12	Punctuation	,	 and	1064	1065
5	1394	2	lex_item_choice	account	percentage numbers of	161	168
6	1394	2	Prepositions	account	percentage numbers of	161	168
1	1394	2	Spelling	fulucate	fluctuated	183	191
4	1394	2	Tense_choice	fulucate	fluctuated	183	191
7	1399	2	Word_order	is certainly	certainly constitute	130	142
6	1399	2	lex_item_choice	is	constitute	130	132
16	1399	6	Noun_number	masterpience	masterpieces	683	695
5	1399	6	Spelling	masterpience	masterpieces	683	695
4	1402	6	Spelling	womens	women	547	553
5	1402	6	Noun_number	womens	women	547	553
8	1403	1	Spelling	todays	today's	3	9
1	1403	1	Spelling	tallents	talents	72	80
3	1403	9	Spelling	painers	painters	752	759
28	1407	11	Formational_affixes	unappropriate	inappropriate	1035	1048
4	1407	11	Spelling	unappropriate	inappropriate	1035	1048
6	1407	11	suggestion	unappropriate	inappropriate	1035	1048
1	1407	13	Spelling	distructive	destructive	1187	1198
7	1407	13	suggestion	distructive	destructive	1187	1198
12	1407	5	lex_part_choice	under the risk	at risk	478	492
13	1407	5	lex_item_choice	risk to go	risk of going	488	498
19	1407	7	suggestion	a human's mind	the human mind	679	693
18	1407	7	Category_confusion	human's	human	681	688
4	1408	4	Articles	the other situation	a different situation	415	434
5	1408	4	suggestion	other	different	419	424
7	1408	6	Ref_device	Therefore we can make conclusion that only undergraduate diploma and Bachelor's degree had more females, than males		485	600
18	1408	6	suggestion	Therefore	Therefore, 	485	494
36	1409	17	Noun_number	citizen	citizens	1542	1549
37	1409	17	Punctuation	citizen,	citizens	1542	1550
13	1409	5	Articles	negative consequnse	a negative consequence	434	453
5	1409	5	Spelling	consequnse	consequence	443	453
40	1409	9	Articles	a knowlege	knowledge	876	886
1	1409	9	Spelling	knowlege	knowledge	878	886
12	1410	6	Articles	bachelor's degree	a bachelor's degree	567	584
5	1410	6	Punctuation	degree,	degree	578	585
2	1410	1	Tense_choice	choose	chose	69	75
15	1410	7	Articles	postgraduate diploma	a postgraduate diploma	702	722
10	1411	1	Compound_word	film makers	filmmakers	63	74
4	1411	5	Spelling	nondemocratic	non-democratic	662	675
11	1411	1	Punctuation	and	, and	75	78
16	1411	6	Articles	government	the government	779	789
8	1411	6	Articles	government	the government	854	864
3	1411	1	Spelling	shold	should	86	91
18	1411	7	Articles	impartial manner	an impartial manner	907	923
4	1412	1	lex_item_choice	sex	genders	118	121
5	1412	1	Agreement_errors	sex	genders	118	121
8	1412	2	Prepositional_noun	rise trend of	rise in	159	172
6	1412	2	Redundant_comp	trend		164	169
20	1412	2	Absence_explanation	and	, and also	271	274
11	1412	2	Punctuation	and	, and also	271	274
14	1412	4	Agreement_errors	stage	positions	535	540
25	1412	4	lex_item_choice	stage	positions	535	540
13	1413	5	Capitalisation	serbian	Serbian	539	546
4	1413	1	Spelling	selfrealisation	self-realisation	54	69
14	1413	6	Prepositions	of	for	679	681
7	1413	1	Articles	burning question	a burning question	73	89
5	1413	7	Spelling	suiside	suicide	816	823
16	1413	9	Articles	russian	a Russian	938	945
17	1413	9	Capitalisation	russian	a Russian	938	945
6	1414	1	Coherence	It can be seen	In the chart we can see	0	14
3	1414	18	Spelling	enought	enough	1015	1022
7	1414	1	Articles	the different levels	different levels	15	35
9	1414	3	Comparative_constr	The great percentage	a much greater percentage	165	185
14	1414	3	Word_order	The great percentage of men had the skilled vocational diploma	Skilled vocational diploma was received by a much greater percentage of men	165	227
17	1414	3	lex_item_choice	had	was received by	193	196
21	1414	7	Noun_number	the undergraduate diploma	undergraduate diplomas	393	418
22	1414	7	Articles	the undergraduate diploma	undergraduate diplomas	393	418
23	1414	7	Noun_number	the skilled undergraduate diploma	skilled undergraduate diplomas	424	457
24	1414	7	Articles	the skilled undergraduate diploma	skilled undergraduate diplomas	424	457
8	1414	1	Category_confusion	Australian	Australia	69	79
28	1414	13	Coherence	However	Correspondingly, 	737	744
5	1414	13	Punctuation	However	Correspondingly, 	737	744
29	1414	14	lex_item_choice	had	was received by	798	801
11	1414	1	Absence_explanation	between	received by 	80	87
30	1414	15	Coherence	In this way	This shows that 	831	842
8	1416	1	Prepositions	of	in	37	39
3	1416	4	Redundant_comp	for		378	381
4	1417	9	Spelling	couldnot	could not	1039	1047
5	1417	9	Modals	couldnot	will not be able to	1039	1047
29	1417	1	Prepositions	about	of	19	24
12	1417	2	lex_item_choice	consider	believe	220	228
1	1417	7	Spelling	overstepted	overstepped	827	838
22	1417	7	Word_choice	overstepted the frames	went beyond the boundaries	827	849
18	1417	8	lex_item_choice	propaganded	imposed	916	927
3	1417	8	Spelling	propaganded	propagated	916	927
32	1417	8	Derivation	propaganded	propagated	916	927
20	1418	3	Possessive	males	the males`	440	445
19	1418	3	Articles	males	the males`	440	445
16	1418	1	Prepositions	on	in	75	77
23	1418	5	Absence_comp_sent	men	of men	760	763
4	1418	6	Spelling	diplome	diploma	974	981
15	1418	6	Noun_number	diplome	diplomas	974	981
2	1419	3	Spelling	phenomene	phenomenon	234	243
14	1419	1	Relative_clause	, which	which	24	31
21	1419	11	Articles	the moral principles	moral principles	893	913
15	1419	1	Redundant_comp	in reason		90	99
1	1419	11	Spelling	propaganding	propagating	917	929
5	1419	11	lex_item_choice	propaganding	promoting	917	929
24	1419	11	Derivation	propaganding	propagating	917	929
1	1420	1	Spelling	tendancy	tendency	10	18
11	1420	1	Comparative_constr	9 times higher than	9 times as high as 	109	128
10	1420	1	Absence_comp_sent	9 times	was 9 times	109	116
4	1420	1	Relative_clause	, which one can notice on chart,	that one can notice on chart	18	50
3	1420	3	Spelling	noticeble	noticeable	277	286
15	1420	4	Numerals	60% males	60% of male graduates	311	320
13	1420	4	Category_confusion	males	male graduates	315	320
17	1420	4	Numerals	40% females	40% of female graduates	347	358
16	1420	4	Category_confusion	females	female graduates	351	358
22	1420	6	Capitalisation	bachelor's	Bachelor's	509	519
5	1420	1	Absence_comp_sent	is	is that	51	53
6	1420	1	lex_item_choice	quantity	percentage	58	66
31	1420	6	Punctuation	. While	 while	582	589
28	1420	7	Tense_choice	is	was	615	617
27	1420	7	lex_part_choice	is considered as	was considered	615	631
32	1420	8	Coherence	In total one can say that the quantity of people, who get post-school education, are the same in comparasion with Europe		664	784
7	1420	1	Category_confusion	males	men	70	75
19	1421	1	Articles	creative person's	a creative person's	25	42
6	1421	3	Spelling	insiste	insist	267	274
15	1421	9	Category_confusion	anarchy	anarchist	597	604
14	1421	9	Articles	anarchy one	an anarchist one	597	608
22	1421	11	Articles	suburbans	the suburbs	714	723
1	1421	11	Spelling	suburbans	the suburbs	714	723
27	1421	11	Category_confusion	suburbans	the suburbs	714	723
3	1422	2	Spelling	femals	females	176	182
9	1422	2	Category_confusion	femals	female graduates	176	182
27	1422	3	Numerals	10% females	10% of women	227	238
26	1422	3	Category_confusion	females	women	231	238
23	1422	1	Redundant_comp	levels		32	38
7	1422	4	Word_choice	had	was received by	343	346
25	1422	1	lex_part_choice	post-school	post-school qualifications	42	53
13	1422	5	Tense_choice	is	was	482	484
17	1422	8	Articles	Similarly situation	A similar situation	573	592
16	1422	8	Category_confusion	Similarly	similar	573	582
4	1422	1	lex_item_choice	ammount	percentage	81	88
2	1422	1	Spelling	ammount	amount	81	88
35	1422	9	Word_choice	keepers	receivers of degrees	820	827
23	1423	10	Articles	the artist	artists	1154	1164
22	1423	10	Articles	artist	artists	1158	1164
25	1423	10	Prepositions	representatives their country	representatives of their country	1179	1208
7	1423	1	Articles	the	an	119	122
26	1423	10	lex_item_choice	other	whole	1216	1221
5	1423	1	lex_item_choice	says	speak	32	36
4	1423	1	Noun_number	says	say	32	36
16	1423	8	Articles	the estetic pleasure	an aesthetic pleasure	887	907
6	1423	1	Redundant_comp	must		89	93
2	1423	8	Spelling	estetic	aesthetic	891	898
6	1425	3	Tense_choice	would be	will be	451	459
7	1425	3	Coherence	would be	will be	451	459
6	1426	2	Absence_comp_sent	are more successful in scilled vocational diploma	are more succesful in getting a skilled vocational diploma	190	239
2	1426	2	Spelling	scilled	skilled	213	220
4	1426	2	Prepositions	more than in 6 times	more than 6 times	241	261
5	1426	2	Word_order	more than in 6 times	6 times more	241	261
1	1428	2	Spelling	smal	small	146	150
2	1428	2	Redundant_comp	smal		146	150
20	1429	10	lex_part_choice	high-developed	highly-developed	1230	1244
19	1429	10	Articles	high-developed civil society	a highly-developed civil society	1230	1258
6	1429	1	lex_item_choice	dominating	domination	22	32
8	1429	2	Articles	the society	society	314	325
2	1430	8	Spelling	Certanely	Certainly	986	995
8	1430	8	lex_item_choice	Certanely	Namely	986	995
9	1431	1	Articles	the contemporary art	contemporary art	10	30
23	1431	7	Noun_number	point	points	1003	1008
3	1431	3	Spelling	restricyions	restrictions	390	402
8	1431	1	Spelling	as	us	40	42
1	1431	4	Spelling	demage	damage	509	515
6	1431	1	Spelling	enormouse	enormous	51	60
17	1431	4	Articles	the society	society	519	530
11	1431	1	Pronouns	which	who	80	85
19	1431	5	Articles	the hard-work	hard work	811	824
18	1431	5	Derivation	hard-work	hard work	815	824
1	1432	5	Spelling	prevaluated	prevaled	397	408
22	1432	5	Derivation	prevaluated	prevaled	397	408
5	1432	5	Capitalisation	Postgraduate	postgraduate	419	431
13	1432	5	Articles	Postgraduate diploma	a postgraduate diploma	419	439
6	1432	5	Capitalisation	Master's	master's	441	449
14	1432	5	Articles	Master's degree	a master's degree	441	456
7	1432	6	Capitalisation	Undergraduate	undergraduate	498	511
15	1432	6	Articles	Undergraduate diploma	an undergraduate diploma	498	519
8	1432	6	Capitalisation	Bachelor's	bachelor's	524	534
16	1432	6	Articles	Bachelor's degree	a bachelor's degree	524	541
17	1432	7	Articles	Undergraduate diploma	an undergraduate diploma	625	646
9	1432	7	Capitalisation	Undergraduate	undergraduate	625	638
19	1432	8	Absence_explanation	The amount of men here was more less than in any other post-school qualification		702	782
18	1432	8	Redundant_comp	more		729	733
10	1432	9	Capitalisation	Bachelor's	bachelor's	794	804
20	1432	9	Articles	Bachelor's degree	a bachelor's degree	794	811
2	1433	15	Spelling	black-skined	black-skinned	1206	1218
