mistake_id	text_id	sentence_id	mistake_type	error_span	correction	span_start	span_end	year	type
18	655	6	vocab	transports	modes of transport	688	698	Exam2020_Task 3	Overlap
14	659	11	Articles	The machinery	Machinery	956	969	Exam2020_Task 3	Overlap
15	659	11	Spelling	machinery	Machinery	960	969	Exam2020_Task 3	Overlap
3	663	5	Articles	AMOUNTS	THE AMOUNT	650	657	Exam2020_Task 3	Coincide
9	663	5	Noun_number	AMOUNTS	amount	650	657	Exam2020_Task 3	Coincide
15	666	7	Articles	Differnet situation	A different situation	591	610	Exam2020_Task 3	Overlap
16	666	7	Spelling	Differnet	different	591	600	Exam2020_Task 3	Overlap
26	666	14	Articles	The transportation	Transportation	1046	1064	Exam2020_Task 3	Overlap
27	666	14	Spelling	transportation	Transportation	1050	1064	Exam2020_Task 3	Overlap
3	668	2	Articles	comparison analise	a comparison analise	220	238	Exam2020_Task 3	Overlap
4	668	2	vocab	analise about	analysis of	231	244	Exam2020_Task 3	Overlap
6	683	9	Articles	greater pert in distribution	a greater pert in distribution	901	929	Exam2020_Task 3	Overlap
7	683	9	spell	pert	percentage	909	913	Exam2020_Task 3	Overlap
3	698	4	Articles	much lower part	a much lower part	376	391	Exam2020_Task 3	Overlap
4	698	4	vocab	part	proportion	387	391	Exam2020_Task 3	Overlap
15	702	10	Articles	small parts	a small parts	830	841	Exam2020_Task 3	Overlap
16	702	10	vocab	parts	proportion	836	841	Exam2020_Task 3	Overlap
3	708	4	Articles	Precisely amount in percentage	The exact amount in percentage	308	338	Exam2020_Task 3	Overlap
4	708	4	Category_confusion	Precisely	exact	308	317	Exam2020_Task 3	Overlap
13	712	6	Articles	big defferent	a big defferent	498	511	Exam2020_Task 3	Overlap
14	712	6	Spelling	defferent	difference	502	511	Exam2020_Task 3	Overlap
9	724	7	Articles	really big different that take place	a really big different that take place	546	582	Exam2020_Task 3	Overlap
10	724	7	vocab	different	difference	557	566	Exam2020_Task 3	Overlap
16	738	7	Articles	the fifth	five	1042	1051	Exam2020_Task 3	Overlap
17	738	7	Spelling	fifth	five	1046	1051	Exam2020_Task 3	Overlap
9	742	2	punct	approximatly	, approximately	401	413	Exam2020_Task 3	Coincide
10	742	2	Spelling	approximatly	approximately	401	413	Exam2020_Task 3	Coincide
6	744	7	Agreement_errors	describe	shows	675	683	Exam2020_Task 3	Coincide
17	744	7	lex_item_choice	describe	shows	675	683	Exam2020_Task 3	Coincide
14	750	7	Articles	The manufactured	Manufactured	954	970	Exam2020_Task 3	Overlap
15	750	7	Spelling	manufactured	Manufactured	958	970	Exam2020_Task 3	Overlap
16	750	7	Articles	the goods transportations	goods transportations	1023	1048	Exam2020_Task 3	Overlap
17	750	7	Noun_number	transportations	transportation	1033	1048	Exam2020_Task 3	Overlap
6	762	8	Articles	the most of consumer goods	most of consumer goods	770	796	Exam2020_Task 3	Overlap
7	762	8	disc	of		779	781	Exam2020_Task 3	Overlap
9	764	5	Articles	the great differance	a great differance	721	741	Exam2020_Task 3	Overlap
10	764	5	Spelling	differance	difference	731	741	Exam2020_Task 3	Overlap
11	768	6	Articles	transportation	the transportation	478	492	Exam2020_Task 3	Coincide
12	768	6	disc	transportation	transportation in 2008	478	492	Exam2020_Task 3	Coincide
10	795	7	Articles	railway area	the railway area	771	783	Exam2020_Task 3	Overlap
11	795	7	vocab	area	sector	779	783	Exam2020_Task 3	Overlap
1	803	2	Articles	a considerable different proportions	considerable different proportions	186	222	Exam2020_Task 3	Overlap
2	803	2	vocab	different proportions	differences	201	222	Exam2020_Task 3	Overlap
1	813	7	Articles	The half	Half	608	616	Exam2020_Task 3	Overlap
2	813	7	Spelling	half	Half	612	616	Exam2020_Task 3	Overlap
18	823	8	Articles	the second place	second place	896	912	Exam2020_Task 3	Overlap
19	823	8	punct	place	place,	907	912	Exam2020_Task 3	Overlap
5	9	2	Articles	decrease from 2008 to 2009 and huge decrease	a decrease from 2008 to 2009 and huge decrease	271	315	Exam2020_Task 4	Overlap
6	9	2	Articles	huge decrease	a huge decrease	302	315	Exam2020_Task 4	Overlap
21	13	7	Articles	decreace	the decrease	931	939	Exam2020_Task 4	Coincide
22	13	7	Spelling	decreace	decrease	931	939	Exam2020_Task 4	Coincide
19	27	2	lex_item_choice	all	entire	275	278	Exam2020_Task 4	Overlap
22	27	2	Word_order	all considerable time	the entire period in question	275	296	Exam2020_Task 4	Overlap
20	27	2	lex_item_choice	considerable	in question	279	291	Exam2020_Task 4	Overlap
31	27	6	Voice	was flactuated	fluctuated	656	670	Exam2020_Task 4	Overlap
32	27	6	Spelling	flactuated	fluctuated	660	670	Exam2020_Task 4	Overlap
14	31	12	punct	envestments	, investments	927	938	Exam2020_Task 4	Coincide
15	31	12	Spelling	envestments	investments	927	938	Exam2020_Task 4	Coincide
16	49	7	Articles	developed once	the developed ones	607	621	Exam2020_Task 4	Overlap
4	49	7	Spelling	once	ones	617	621	Exam2020_Task 4	Overlap
10	65	9	Articles	slightly decrease	a slight decrease	1139	1156	Exam2020_Task 4	Overlap
11	65	9	Category_confusion	slightly	slight	1139	1147	Exam2020_Task 4	Overlap
28	83	7	Articles	the 175 bilion	175 bilion	756	770	Exam2020_Task 4	Overlap
29	83	7	Spelling	bilion	billion	764	770	Exam2020_Task 4	Overlap
8	103	4	Articles	the 100 billions in 2012	100 billions in 2012	400	424	Exam2020_Task 4	Overlap
9	103	4	gram	billions	billion	408	416	Exam2020_Task 4	Overlap
14	103	6	Articles	a 75 billions in 2006	75 billions in 2006	545	566	Exam2020_Task 4	Overlap
15	103	6	gram	billions	billion	550	558	Exam2020_Task 4	Overlap
35	122	13	Articles	world economics	the world economics	878	893	Exam2020_Task 4	Overlap
36	122	13	vocab	economics crysis	economic crisis	884	900	Exam2020_Task 4	Overlap
15	126	7	Articles	total world	the whole world	1064	1075	Exam2020_Task 4	Overlap
16	126	7	gram	total	whole	1064	1069	Exam2020_Task 4	Overlap
15	130	4	Articles	a 75$	75$	566	571	Exam2020_Task 4	Overlap
16	130	4	gram	$ billions	billion dollars	570	580	Exam2020_Task 4	Overlap
10	134	6	Articles	the developing countries amount	developing countries amount	732	763	Exam2020_Task 4	Overlap
11	134	6	punct	countries	countries, the	747	756	Exam2020_Task 4	Overlap
5	180	4	Articles	the 2011 where size	2011 where size	526	545	Exam2020_Task 4	Overlap
6	180	4	gram	where	when the	535	540	Exam2020_Task 4	Overlap
16	208	8	punct	thay	, which	874	878	Exam2020_Task 4	Coincide
17	208	8	Spelling	thay	they	874	878	Exam2020_Task 4	Coincide
2	218	2	Articles	the 2006 to 2011, and than falls down	2006 to 2011, and than falls down	228	265	Exam2020_Task 4	Overlap
3	218	2	vocab	than	then	250	254	Exam2020_Task 4	Overlap
1	228	3	spell	investicions	investments	348	360	Exam2020_Task 4	Coincide
23	228	3	Formational_affixes	investicions	investments	348	360	Exam2020_Task 4	Coincide
10	287	5	Articles	amout	the amount	961	966	Exam2020_Task 4	Coincide
11	287	5	gram	amout	amount	961	966	Exam2020_Task 4	Coincide
9	336	4	Articles	decreasing in the developed countries	a decrease in the developed countries	554	591	Exam2020_Task 4	Overlap
10	336	4	gram	decreasing	decrease	554	564	Exam2020_Task 4	Overlap
20	340	7	Articles	the 2012 the difference beetween	2012 the difference beetween	669	701	Exam2020_Task 4	Overlap
21	340	7	punct	2012	2012,	673	677	Exam2020_Task 4	Overlap
2	343	2	Articles	the 2006 and hit the pick	2006 and hit the pick	201	226	Exam2020_Task 4	Overlap
3	343	2	vocab	pick	peak of	222	226	Exam2020_Task 4	Overlap
4	363	2	Articles	little decrese	a little decrese	177	191	Exam2020_Task 4	Overlap
5	363	2	Spelling	decrese	decrease	184	191	Exam2020_Task 4	Overlap
4	369	4	Articles	drammatic drop	a drastic drop	495	509	Exam2020_Task 4	Overlap
5	369	4	Category_confusion	drammatic	drastic	495	504	Exam2020_Task 4	Overlap
8	395	7	punct	investnments	, investments	964	976	Exam2020_Task 4	Coincide
9	395	7	Spelling	investnments	investments	964	976	Exam2020_Task 4	Coincide
4	397	8	spell	hitted	hit	1074	1080	Exam2020_Task 4	Coincide
6	397	8	Tense_form	hitted	hit	1074	1080	Exam2020_Task 4	Coincide
12	411	6	Articles	drammatic decrease	a drastic decrease	909	927	Exam2020_Task 4	Overlap
13	411	6	Category_confusion	drammatic	drastic	909	918	Exam2020_Task 4	Overlap
25	425	8	Articles	same with developing countries trend	the same with developing countries trend	1024	1060	Exam2020_Task 4	Overlap
26	425	8	gram	with	as the	1029	1033	Exam2020_Task 4	Overlap
8	431	6	Articles	A the peak investment	the peak investment	518	539	Exam2020_Task 4	Overlap
9	431	6	Articles	the peak investment	The peak investment	520	539	Exam2020_Task 4	Overlap
3	441	2	Articles	ammount	the amount	227	234	Exam2020_Task 4	Coincide
4	441	2	gram	ammount	amount	227	234	Exam2020_Task 4	Coincide
6	453	5	Articles	slightly decrease	a slight decrease	330	347	Exam2020_Task 4	Overlap
7	453	5	Category_confusion	slightly	slight	330	338	Exam2020_Task 4	Overlap
2	469	2	Articles	investment	the investments	176	186	Exam2020_Task 4	Coincide
3	469	2	Noun_number	investment	investments	176	186	Exam2020_Task 4	Coincide
6	470	5	spell	stababaly	steadily	398	407	Exam2020_Task 4	Coincide
17	470	5	Formational_affixes	stababaly	stably	398	407	Exam2020_Task 4	Coincide
12	489	7	Articles	total number	the total number	914	926	Exam2020_Task 4	Overlap
13	489	7	gram	number tarted	amount started	920	933	Exam2020_Task 4	Overlap
2	503	1	Articles	all world	the whole world	121	130	Exam2020_Task 4	Overlap
3	503	1	Category_confusion	all	whole	121	124	Exam2020_Task 4	Overlap
8	517	6	Articles	the downward thrend	a downward thrend	512	531	Exam2020_Task 4	Overlap
9	517	6	Spelling	thrend	trend	525	531	Exam2020_Task 4	Overlap
5	534	4	Articles	all period	the whole period	346	356	Exam2020_Task 4	Overlap
6	534	4	Category_confusion	all	whole	346	349	Exam2020_Task 4	Overlap
8	534	6	Articles	all period	the whole period	469	479	Exam2020_Task 4	Overlap
9	534	6	Category_confusion	all	whole	469	472	Exam2020_Task 4	Overlap
15	538	7	Articles	The both	Both	616	624	Exam2020_Task 4	Overlap
16	538	7	Spelling	both	Both	620	624	Exam2020_Task 4	Overlap
4	544	8	Articles	the 2006 to the 2008 we can see that investment	2006 to the 2008 we can see that investment	503	550	Exam2020_Task 4	Overlap
5	544	8	Articles	the 2008 we can see that investment	2008 we can see that investment	515	550	Exam2020_Task 4	Overlap
7	548	3	punct	inwestment	, investment	292	302	Exam2020_Task 4	Coincide
8	548	3	Spelling	inwestment	investment	292	302	Exam2020_Task 4	Coincide
11	561	4	Articles	fall to 125 billions	a fall to 125 billions	496	516	Exam2020_Task 4	Overlap
12	561	4	gram	billions	billion	508	516	Exam2020_Task 4	Overlap
1	573	1	Articles	the infromation	information	25	40	Exam2020_Task 4	Overlap
2	573	1	Spelling	infromation	information	29	40	Exam2020_Task 4	Overlap
9	577	6	punct	invesments	, investments	638	648	Exam2020_Task 4	Coincide
10	577	6	Spelling	invesments	investments	638	648	Exam2020_Task 4	Coincide
13	579	8	Articles	given period world	the given period world	684	702	Exam2020_Task 4	Overlap
14	579	8	punct	period	period,	690	696	Exam2020_Task 4	Overlap
9	601	9	Articles	decreasing in both categories	a decrease in both categories	908	937	Exam2020_Task 4	Overlap
10	601	9	gram	decreasing	decrease	908	918	Exam2020_Task 4	Overlap
8	603	4	Articles	slightly fall	a slight fall	372	385	Exam2020_Task 4	Overlap
9	603	4	Category_confusion	slightly	slight	372	380	Exam2020_Task 4	Overlap
2	617	3	Articles	a half investment	half investment	245	262	Exam2020_Task 4	Overlap
3	617	3	gram	half	half of the	247	251	Exam2020_Task 4	Overlap
9	617	7	Articles	slow dicrease	a slow dicrease	704	717	Exam2020_Task 4	Overlap
10	617	7	Spelling	dicrease	decrease	709	717	Exam2020_Task 4	Overlap
2	621	2	Articles	the 2008 year	2008 year	327	340	Exam2020_Task 4	Overlap
3	621	2	disc	year		336	340	Exam2020_Task 4	Overlap
8	623	4	Articles	bad affect	a bad affect	346	356	Exam2020_Task 4	Overlap
9	623	4	vocab	affect	effect	350	356	Exam2020_Task 4	Overlap
14	623	6	Articles	relative difference	the relative difference	617	636	Exam2020_Task 4	Overlap
15	623	6	disc	difference	difference is	626	636	Exam2020_Task 4	Overlap
24	623	9	Articles	very fast increasing	a very fast increasing	977	997	Exam2020_Task 4	Overlap
25	623	9	vocab	increasing	increase	987	997	Exam2020_Task 4	Overlap
2	629	5	spell	hitted	hit	520	526	Exam2020_Task 4	Coincide
8	629	5	Tense_form	hitted	hit	520	526	Exam2020_Task 4	Coincide
4	633	2	Articles	same tends in both types	the same tends in both types	191	215	Exam2020_Task 4	Overlap
5	633	2	spell	tends	tendencies	196	201	Exam2020_Task 4	Overlap
7	633	3	Articles	all world	the whole world	371	380	Exam2020_Task 4	Overlap
8	633	3	Category_confusion	all	whole	371	374	Exam2020_Task 4	Overlap
19	641	8	spell	hitted	hit	831	837	Exam2020_Task 4	Coincide
25	641	8	Tense_form	hitted	hit	831	837	Exam2020_Task 4	Coincide
17	645	11	Articles	slow increasing of investments	a slow increasing of investments	878	908	Exam2020_Task 4	Overlap
18	645	11	gram	increasing of	increase in	883	896	Exam2020_Task 4	Overlap
3	655	2	Articles	ammount	the amount	189	196	Exam2020_Task 4	Coincide
4	655	2	gram	ammount	amount	189	196	Exam2020_Task 4	Coincide
2	659	2	Articles	amounts	the amount	151	158	Exam2020_Task 4	Coincide
3	659	2	Noun_number	amounts	amount	151	158	Exam2020_Task 4	Coincide
12	667	4	Articles	more rapid from 2011 to 2013	a more rapid from 2011 to 2013	488	516	Exam2020_Task 4	Overlap
13	667	4	gram	rapid	rapid decrease	493	498	Exam2020_Task 4	Overlap
3	675	2	Articles	past and developing till this days	the past and developing till this days	174	208	Exam2020_Task 4	Overlap
4	675	2	disc	and	and are	179	182	Exam2020_Task 4	Overlap
6	683	3	Articles	the 2006 there is the dippest point	2006 there is the dippest point	183	218	Exam2020_Task 4	Overlap
7	683	3	gram	is	was	198	200	Exam2020_Task 4	Overlap
13	683	5	Articles	the 2006 investements	2006 investements	299	320	Exam2020_Task 4	Overlap
14	683	5	gram	investements considarable	, investments significantly	308	333	Exam2020_Task 4	Overlap
32	683	16	Articles	ecological situtaion	the ecological situtaion	1024	1044	Exam2020_Task 4	Overlap
33	683	16	Spelling	situtaion	situation	1035	1044	Exam2020_Task 4	Overlap
18	702	9	Articles	changes	the changes	855	862	Exam2020_Task 4	Coincide
19	702	9	gram	changes	changes was	855	862	Exam2020_Task 4	Coincide
8	711	9	Articles	the 2013 amounts	2013 amounts	740	756	Exam2020_Task 4	Overlap
9	711	9	punct	2013	2013,	744	748	Exam2020_Task 4	Overlap
7	725	2	Articles	upward trend iinvestment	an upward trend iinvestment	226	250	Exam2020_Task 4	Overlap
8	725	2	vocab	iinvestment	in investment	239	250	Exam2020_Task 4	Overlap
9	731	4	Articles	next year investiions	the next year investiions	369	390	Exam2020_Task 4	Overlap
10	731	4	spell	investiions are	investments	379	394	Exam2020_Task 4	Overlap
31	731	15	Articles	strong reducing of investment	a strong reducing of investment	1236	1265	Exam2020_Task 4	Overlap
32	731	15	vocab	reducing of	reduction in	1243	1254	Exam2020_Task 4	Overlap
5	735	3	Articles	the 2009, when after slight drop	2009, when after slight drop	212	244	Exam2020_Task 4	Overlap
6	735	3	Articles	slight drop	a slight drop	233	244	Exam2020_Task 4	Overlap
9	5	8	Articles	a nearly same level	nearly same level	784	803	Exam2020_Task 5	Overlap
10	5	8	Articles	same level	the same level	793	803	Exam2020_Task 5	Overlap
2	51	2	Articles	the 1985 there was 12 percentages	1985 there was 12 percentages	87	120	Exam2020_Task 5	Overlap
3	51	2	punct	1985	1985,	91	95	Exam2020_Task 5	Overlap
20	61	4	Articles	numbers	the numbers	584	591	Exam2020_Task 5	Coincide
21	61	4	vocab	numbers	numbers had	584	591	Exam2020_Task 5	Coincide
1	71	1	Articles	percantage	the prevalence	22	32	Exam2020_Task 5	Coincide
2	71	1	gram	percantage	prevalence	22	32	Exam2020_Task 5	Coincide
38	73	11	Articles	quantity	the number	901	909	Exam2020_Task 5	Coincide
39	73	11	Category_confusion	quantity	number	901	909	Exam2020_Task 5	Coincide
15	91	6	Articles	an increase	increased	731	742	Exam2020_Task 5	Overlap
16	91	6	Spelling	increase	increased	734	742	Exam2020_Task 5	Overlap
19	91	8	Articles	the 1985 the number	1985 the number	870	889	Exam2020_Task 5	Overlap
20	91	8	punct	1985	1985,	874	878	Exam2020_Task 5	Overlap
21	91	9	Articles	the 2005 the amount	2005 the amount	949	968	Exam2020_Task 5	Overlap
22	91	9	punct	2005	2005,	953	957	Exam2020_Task 5	Overlap
4	93	3	Articles	amount	the number	210	216	Exam2020_Task 5	Coincide
5	93	3	gram	amount	number	210	216	Exam2020_Task 5	Coincide
9	99	7	Articles	amount	the number	803	809	Exam2020_Task 5	Coincide
10	99	7	gram	amount	number	803	809	Exam2020_Task 5	Coincide
5	125	1	Articles	the both gender	both gender	147	162	Exam2020_Task 5	Overlap
6	125	1	Noun_number	gender	genders	156	162	Exam2020_Task 5	Overlap
1	129	1	Articles	the information aboutthe	information aboutthe	29	53	Exam2020_Task 5	Overlap
2	129	1	gram	aboutthe	about the	45	53	Exam2020_Task 5	Overlap
11	129	5	Articles	the sports acivities	sports acivities	743	763	Exam2020_Task 5	Overlap
12	129	5	Spelling	acivities	activities	754	763	Exam2020_Task 5	Overlap
20	129	6	Articles	the four fifth level	four fifth level	974	994	Exam2020_Task 5	Overlap
21	129	6	gram	fifth level	fifths	983	994	Exam2020_Task 5	Overlap
12	135	7	Articles	amount	the number	906	912	Exam2020_Task 5	Coincide
13	135	7	gram	amount	number	906	912	Exam2020_Task 5	Coincide
19	137	3	Articles	everage	the average	677	684	Exam2020_Task 5	Coincide
20	137	3	Spelling	everage	average	677	684	Exam2020_Task 5	Coincide
18	153	11	Articles	increase percentage	an increase percentage	909	928	Exam2020_Task 5	Overlap
19	153	11	gram	increase	increase in the	909	917	Exam2020_Task 5	Overlap
4	167	5	Articles	a five-year period share	the five-year period share	493	517	Exam2020_Task 5	Overlap
5	167	5	punct	period	period, the	505	511	Exam2020_Task 5	Overlap
1	169	1	Articles	the 1985 to 2005 and also the percentage people	1985 to 2005 and also the percentage people	114	161	Exam2020_Task 5	Overlap
2	169	1	gram	percentage	percentage of	144	154	Exam2020_Task 5	Overlap
6	169	2	Articles	percentage boys	the percentage boys	331	346	Exam2020_Task 5	Overlap
7	169	2	gram	percentage	percentage of	331	341	Exam2020_Task 5	Overlap
20	169	9	Articles	percent	the percentage	987	994	Exam2020_Task 5	Coincide
21	169	9	Category_confusion	percent	percentage	987	994	Exam2020_Task 5	Coincide
1	173	1	Articles	20-years period	the 20-year period	81	96	Exam2020_Task 5	Overlap
